Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,101844,-,-,-,53.29,-9.06,0,18,0,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.0
Year,Month,Day,Hour,Minute,Temperature,Alpha,Aerosol Optical Depth,Asymmetry,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Solar Zenith Angle,Surface Albedo,Precipitable Water,Relative Humidity,Pressure,Wind Direction,Wind Speed
2019,1,1,0,30,8.6,0.96,0.03,0.71,0,0,0,3,7.300000000000001,0,0,0,0,149.70000000000002,0.14,1.3,91.42,1035,259,2
2019,1,1,1,30,8.3,0.98,0.029,0.71,0,0,0,3,7.2,0,0,0,0,148.26,0.14,1.3,92.78,1035,261,1.8
2019,1,1,2,30,8,0.99,0.028,0.71,0,0,0,1,7.1000000000000005,0,0,0,0,143.23,0.14,1.3,93.74,1036,264,1.7000000000000002
2019,1,1,3,30,7.800000000000001,1,0.028,0.71,0,0,0,3,6.800000000000001,0,0,0,0,135.92000000000002,0.14,1.4000000000000001,93.13,1036,268,1.6
2019,1,1,4,30,7.800000000000001,1.01,0.027,0.71,0,0,0,3,6.7,0,0,0,0,127.46000000000001,0.14,1.4000000000000001,92.86,1036,274,1.6
2019,1,1,5,30,8.1,1.01,0.027,0.71,0,0,0,3,6.9,0,0,0,0,118.55,0.14,1.4000000000000001,92.01,1036,280,1.5
2019,1,1,6,30,8.200000000000001,1.01,0.026000000000000002,0.71,0,0,0,1,7.1000000000000005,0,0,0,0,109.66,0.14,1.4000000000000001,92.65,1036,283,1.4000000000000001
2019,1,1,7,30,8.3,1,0.026000000000000002,0.71,0,0,0,1,7.2,0,0,0,0,101.15,0.14,1.4000000000000001,92.89,1037,285,1.2000000000000002
2019,1,1,8,30,8.4,1,0.025,0.71,0,0,0,3,7.300000000000001,0,0,0,0,93.36,0.14,1.4000000000000001,92.74,1037,288,1.2000000000000002
2019,1,1,9,30,8.700000000000001,0.99,0.024,0.71,21,361,43,1,7.5,21,361,0,43,86.4,0.14,1.4000000000000001,91.92,1037,291,1.1
2019,1,1,10,30,9.1,0.99,0.024,0.71,36,581,125,2,7.800000000000001,8,0,0,8,81.2,0.14,1.4000000000000001,91.64,1038,295,1.2000000000000002
2019,1,1,11,30,9.4,0.99,0.024,0.71,43,679,188,2,8.1,72,1,0,72,77.7,0.14,1.3,91.33,1038,301,1.3
2019,1,1,12,30,9.600000000000001,0.86,0.028,0.71,48,701,214,2,8.200000000000001,75,1,0,75,76.25,0.14,1.3,91.05,1038,307,1.4000000000000001
2019,1,1,13,30,9.600000000000001,0.85,0.028,0.71,46,684,200,3,8.3,28,0,0,28,76.99,0.14,1.3,91.81,1038,316,1.3
2019,1,1,14,30,9.4,0.85,0.029,0.71,41,610,148,2,8.4,22,0,0,22,79.85000000000001,0.14,1.3,93.64,1038,328,1
2019,1,1,15,30,9.1,0.9,0.028,0.71,28,444,70,3,8.3,11,0,7,11,84.55,0.14,1.3,94.95,1038,346,0.8
2019,1,1,16,30,8.8,0.87,0.029,0.71,0,0,0,2,8,0,0,0,0,91.02,0.14,1.3,94.63,1039,193,0.7000000000000001
2019,1,1,17,30,8.700000000000001,0.84,0.03,0.71,0,0,0,1,7.9,0,0,0,0,98.51,0.14,1.3,94.41,1039,44,0.7000000000000001
2019,1,1,18,30,8.6,0.79,0.031,0.71,0,0,0,3,7.9,0,0,0,0,106.82000000000001,0.14,1.3,95.16,1039,67,1
2019,1,1,19,30,8.5,0.74,0.033,0.71,0,0,0,3,7.800000000000001,0,0,0,0,115.62,0.14,1.3,95.68,1040,81,1.4000000000000001
2019,1,1,20,30,8.3,0.6900000000000001,0.033,0.71,0,0,0,2,7.7,0,0,0,0,124.56,0.14,1.3,96.17,1040,89,1.8
2019,1,1,21,30,8.1,0.68,0.034,0.71,0,0,0,3,7.6000000000000005,0,0,0,0,133.23,0.14,1.3,96.35000000000001,1040,94,2
2019,1,1,22,30,7.800000000000001,0.67,0.035,0.71,0,0,0,3,7.300000000000001,0,0,0,0,141,0.14,1.3,96.82000000000001,1040,97,2.1
2019,1,1,23,30,7.6000000000000005,0.67,0.036000000000000004,0.71,0,0,0,3,7.1000000000000005,0,0,0,0,146.9,0.14,1.3,96.4,1041,100,2
2019,1,2,0,30,7.300000000000001,0.7000000000000001,0.037,0.71,0,0,0,3,6.800000000000001,0,0,0,0,149.61,0.14,1.3,96.91,1041,102,1.9000000000000001
2019,1,2,1,30,7.1000000000000005,0.73,0.039,0.71,0,0,0,3,6.6000000000000005,0,0,0,0,148.21,0.14,1.3,96.67,1041,102,1.8
2019,1,2,2,30,6.800000000000001,0.75,0.04,0.71,0,0,0,3,6.4,0,0,0,0,143.21,0.14,1.3,97.24000000000001,1041,103,1.9000000000000001
2019,1,2,3,30,6.7,0.79,0.042,0.71,0,0,0,3,6.2,0,0,0,0,135.92000000000002,0.14,1.3,96.54,1041,107,2.1
2019,1,2,4,30,6.5,0.81,0.045,0.71,0,0,0,3,6.1000000000000005,0,0,1,0,127.46000000000001,0.14,1.3,97.07000000000001,1041,111,2.2
2019,1,2,5,30,6.5,0.8200000000000001,0.046,0.71,0,0,0,1,6,0,0,0,0,118.56,0.14,1.3,96.42,1040,116,2.2
2019,1,2,6,30,6.5,0.85,0.05,0.71,0,0,0,4,6,0,0,0,0,109.67,0.14,1.4000000000000001,96.41,1041,122,2.2
2019,1,2,7,30,6.5,0.87,0.053,0.71,0,0,0,4,6,0,0,0,0,101.15,0.14,1.4000000000000001,96.32000000000001,1041,128,2.2
2019,1,2,8,30,6.6000000000000005,0.88,0.054,0.71,0,0,0,8,6,0,0,0,0,93.34,0.14,1.5,95.72,1041,135,2.3000000000000003
2019,1,2,9,30,6.800000000000001,0.9,0.058,0.71,24,263,40,4,6.1000000000000005,11,0,7,11,86.37,0.14,1.6,95.11,1042,141,2.4000000000000004
2019,1,2,10,30,7,0.91,0.06,0.71,43,491,119,5,6.300000000000001,4,0,0,4,81.15,0.14,1.6,95.13,1042,146,2.5
2019,1,2,11,30,7.300000000000001,0.9,0.058,0.71,53,598,181,4,6.5,6,0,0,6,77.63,0.14,1.6,94.71000000000001,1041,152,2.5
2019,1,2,12,30,7.6000000000000005,0.9500000000000001,0.052000000000000005,0.71,54,642,208,4,6.800000000000001,7,0,0,7,76.17,0.14,1.7000000000000002,94.35000000000001,1041,158,2.5
2019,1,2,13,30,7.7,0.97,0.051000000000000004,0.71,52,628,195,4,7,7,0,0,7,76.89,0.14,1.7000000000000002,95.01,1040,161,2.3000000000000003
2019,1,2,14,30,7.7,0.97,0.046,0.71,44,567,145,4,7.1000000000000005,10,0,7,10,79.74,0.14,1.6,95.98,1040,161,2
2019,1,2,15,30,7.4,0.99,0.047,0.71,30,393,68,8,7,5,0,7,5,84.43,0.14,1.6,97.53,1040,163,1.6
2019,1,2,16,30,7.1000000000000005,0.98,0.046,0.71,0,0,0,3,6.6000000000000005,0,0,0,0,90.89,0.14,1.6,96.94,1040,164,1.6
2019,1,2,17,30,7.1000000000000005,0.98,0.042,0.71,0,0,0,4,6.6000000000000005,0,0,0,0,98.38,0.14,1.6,96.71000000000001,1040,163,1.8
2019,1,2,18,30,7.1000000000000005,0.98,0.042,0.71,0,0,0,4,6.6000000000000005,0,0,0,0,106.69,0.14,1.6,96.82000000000001,1040,162,2
2019,1,2,19,30,7.2,0.99,0.041,0.71,0,0,0,4,6.6000000000000005,0,0,0,0,115.49000000000001,0.14,1.5,96.25,1040,164,2.2
2019,1,2,20,30,7.1000000000000005,0.99,0.037,0.71,0,0,0,4,6.6000000000000005,0,0,1,0,124.43,0.14,1.5,96.68,1040,167,2.4000000000000004
2019,1,2,21,30,7,1,0.038,0.71,0,0,0,4,6.5,0,0,0,0,133.09,0.14,1.4000000000000001,96.62,1040,170,2.6
2019,1,2,22,30,6.800000000000001,1.01,0.037,0.71,0,0,0,4,6.4,0,0,0,0,140.87,0.14,1.4000000000000001,97.36,1039,174,2.7
2019,1,2,23,30,6.800000000000001,1.02,0.035,0.71,0,0,0,4,6.300000000000001,0,0,0,0,146.78,0.14,1.4000000000000001,96.86,1039,177,2.8000000000000003
2019,1,3,0,30,6.7,1.02,0.036000000000000004,0.71,0,0,0,4,6.300000000000001,0,0,0,0,149.51,0.14,1.3,97.23,1039,180,2.8000000000000003
2019,1,3,1,30,6.6000000000000005,1.01,0.038,0.71,0,0,0,4,6.2,0,0,0,0,148.15,0.14,1.3,97.48,1039,178,2.7
2019,1,3,2,30,6.5,0.99,0.039,0.71,0,0,0,4,6.2,0,0,0,0,143.18,0.14,1.3,97.7,1039,171,2.6
2019,1,3,3,30,6.4,0.98,0.043000000000000003,0.71,0,0,0,4,6.1000000000000005,0,0,0,0,135.91,0.14,1.4000000000000001,97.8,1039,164,2.6
2019,1,3,4,30,6.4,0.97,0.046,0.71,0,0,0,4,6,0,0,0,0,127.46000000000001,0.14,1.4000000000000001,97.05,1038,157,2.8000000000000003
2019,1,3,5,30,6.300000000000001,0.96,0.048,0.71,0,0,0,4,5.9,0,0,0,0,118.56,0.14,1.4000000000000001,97.18,1038,153,2.9000000000000004
2019,1,3,6,30,6.300000000000001,0.9400000000000001,0.053,0.71,0,0,0,4,5.800000000000001,0,0,0,0,109.66,0.14,1.4000000000000001,96.83,1038,154,3
2019,1,3,7,30,6.300000000000001,0.9,0.058,0.71,0,0,0,4,5.9,0,0,0,0,101.14,0.14,1.4000000000000001,96.99000000000001,1039,158,3
2019,1,3,8,30,6.6000000000000005,0.86,0.063,0.71,0,0,0,4,5.9,0,0,0,0,93.32000000000001,0.14,1.4000000000000001,95.39,1039,164,3
2019,1,3,9,30,7,0.84,0.068,0.71,25,244,40,1,6.2,25,244,0,40,86.34,0.14,1.4000000000000001,94.62,1039,169,3.1
2019,1,3,10,30,7.6000000000000005,0.8300000000000001,0.07,0.71,46,475,119,4,6.7,5,0,0,5,81.10000000000001,0.14,1.4000000000000001,94.15,1039,173,3.3000000000000003
2019,1,3,11,30,8.200000000000001,0.8200000000000001,0.066,0.71,55,588,182,4,7.2,6,0,0,6,77.56,0.14,1.4000000000000001,93.59,1039,178,3.5
2019,1,3,12,30,8.5,0.86,0.058,0.71,57,640,211,4,7.6000000000000005,16,0,0,16,76.08,0.14,1.4000000000000001,93.93,1038,180,3.5
2019,1,3,13,30,8.6,0.87,0.053,0.71,54,634,199,4,7.7,21,0,0,21,76.78,0.14,1.4000000000000001,94,1038,179,3.3000000000000003
2019,1,3,14,30,8.200000000000001,0.89,0.046,0.71,45,575,149,4,7.6000000000000005,10,0,7,10,79.62,0.14,1.4000000000000001,95.95,1038,176,2.9000000000000004
2019,1,3,15,30,7.2,0.96,0.041,0.71,30,421,72,4,7,6,0,7,6,84.3,0.14,1.3,98.98,1039,171,2.5
2019,1,3,16,30,6.4,0.97,0.04,0.71,0,0,0,4,6,0,0,0,0,90.13,0.14,1.3,97.53,1039,168,2.5
2019,1,3,17,30,6,0.98,0.039,0.71,0,0,0,4,5.6000000000000005,0,0,0,0,98.24000000000001,0.14,1.3,97.26,1039,169,2.6
2019,1,3,18,30,5.6000000000000005,1,0.039,0.71,0,0,0,4,5.2,0,0,0,0,106.55,0.14,1.2000000000000002,97.02,1039,169,2.7
2019,1,3,19,30,5.1000000000000005,1.02,0.037,0.71,0,0,0,4,4.6000000000000005,0,0,0,0,115.34,0.14,1.2000000000000002,96.69,1039,170,2.8000000000000003
2019,1,3,20,30,4.800000000000001,1.02,0.037,0.71,0,0,0,4,4.1000000000000005,0,0,0,0,124.28,0.14,1.1,95.4,1039,172,2.9000000000000004
2019,1,3,21,30,4.6000000000000005,1,0.037,0.71,0,0,0,4,3.8000000000000003,0,0,0,0,132.95,0.14,1,94.49,1039,173,3.1
2019,1,3,22,30,4.7,0.98,0.039,0.71,0,0,0,4,3.7,0,0,0,0,140.73,0.14,1,93.18,1039,175,3.2
2019,1,3,23,30,4.9,0.97,0.04,0.71,0,0,0,4,3.8000000000000003,0,0,0,0,146.65,0.14,0.9,92.64,1039,175,3.3000000000000003
2019,1,4,0,30,5,0.97,0.039,0.71,0,0,0,4,3.9000000000000004,0,0,0,0,149.41,0.14,0.9,92.35000000000001,1039,174,3.3000000000000003
2019,1,4,1,30,5,0.97,0.038,0.71,0,0,0,4,3.8000000000000003,0,0,0,0,148.08,0.14,0.9,92.07000000000001,1039,171,3.2
2019,1,4,2,30,5,0.97,0.037,0.71,0,0,0,4,3.8000000000000003,0,0,0,0,143.14000000000001,0.14,0.9,91.73,1039,170,3.1
2019,1,4,3,30,4.800000000000001,0.98,0.037,0.71,0,0,0,4,3.7,0,0,0,0,135.89000000000001,0.14,0.9,92.31,1039,170,2.9000000000000004
2019,1,4,4,30,4.7,0.98,0.038,0.71,0,0,0,5,3.5,0,0,0,0,127.45,0.14,0.9,92.18,1039,170,2.7
2019,1,4,5,30,4.6000000000000005,0.98,0.038,0.71,0,0,0,4,3.4000000000000004,0,0,0,0,118.55,0.14,0.9,92.12,1039,166,2.6
2019,1,4,6,30,4.6000000000000005,0.99,0.039,0.71,0,0,0,4,3.4000000000000004,0,0,0,0,109.65,0.14,0.9,91.86,1039,162,2.6
2019,1,4,7,30,4.6000000000000005,1,0.039,0.71,0,0,0,4,3.4000000000000004,0,0,0,0,101.12,0.14,0.9,91.99,1039,160,2.8000000000000003
2019,1,4,8,30,4.800000000000001,1.02,0.037,0.71,0,0,0,4,3.4000000000000004,0,0,0,0,93.29,0.14,0.8,90.67,1039,162,3
2019,1,4,9,30,5.300000000000001,1.04,0.035,0.71,22,356,45,4,3.6,5,0,7,5,86.29,0.14,0.8,89.08,1039,165,3.4000000000000004
2019,1,4,10,30,6.1000000000000005,1.03,0.035,0.71,39,583,130,4,4.3,4,0,0,4,81.04,0.14,0.8,88.36,1039,165,3.7
2019,1,4,11,30,6.7,1.02,0.035,0.71,47,681,195,4,4.9,6,0,0,6,77.48,0.14,0.8,88.48,1039,164,3.7
2019,1,4,12,30,7.2,1.07,0.034,0.71,50,717,223,4,5.4,7,0,0,7,75.98,0.14,0.8,88.38,1038,166,3.6
2019,1,4,13,30,7.4,1.06,0.034,0.71,48,697,209,3,5.7,88,2,0,88,76.67,0.14,0.9,88.9,1038,166,3.4000000000000004
2019,1,4,14,30,7,1.04,0.033,0.71,42,629,157,4,5.7,8,0,0,8,79.49,0.14,0.9,91.64,1038,166,2.8000000000000003
2019,1,4,15,30,6.300000000000001,1.03,0.034,0.71,29,462,76,4,5.2,6,0,7,6,84.17,0.14,0.9,92.94,1038,167,2.5
2019,1,4,16,30,6.1000000000000005,0.99,0.035,0.71,0,0,0,4,4.6000000000000005,0,0,0,0,90.01,0.14,0.9,90.23,1038,170,2.5
2019,1,4,17,30,6.2,0.96,0.034,0.71,0,0,0,4,4.7,0,0,0,0,98.09,0.14,0.9,90.2,1038,173,2.7
2019,1,4,18,30,6.1000000000000005,0.9500000000000001,0.032,0.71,0,0,0,4,4.7,0,0,0,0,106.4,0.14,0.9,90.77,1038,175,2.9000000000000004
2019,1,4,19,30,5.7,0.92,0.031,0.71,0,0,0,3,4.5,0,0,0,0,115.2,0.14,0.8,92.11,1038,175,3
2019,1,4,20,30,5.2,0.89,0.031,0.71,0,0,0,1,4.3,0,0,0,0,124.14,0.14,0.8,93.62,1038,175,3.1
2019,1,4,21,30,4.800000000000001,0.86,0.032,0.71,0,0,0,1,3.9000000000000004,0,0,0,0,132.8,0.14,0.8,93.92,1038,175,3.2
2019,1,4,22,30,4.7,0.8200000000000001,0.035,0.71,0,0,0,1,3.7,0,0,0,0,140.58,0.14,0.8,93.3,1037,176,3.5
2019,1,4,23,30,4.9,0.77,0.037,0.71,0,0,0,1,3.8000000000000003,0,0,0,0,146.52,0.14,0.8,92.59,1037,177,3.8000000000000003
2019,1,5,0,30,5.2,0.74,0.04,0.71,0,0,0,1,4,0,0,0,0,149.3,0.14,0.8,91.85000000000001,1037,180,3.9000000000000004
2019,1,5,1,30,5.4,0.71,0.042,0.71,0,0,0,1,4.1000000000000005,0,0,0,0,148,0.14,0.7000000000000001,91.47,1037,183,4.1000000000000005
2019,1,5,2,30,5.7,0.68,0.042,0.71,0,0,0,1,4.2,0,0,0,0,143.09,0.14,0.7000000000000001,90.31,1036,188,4.2
2019,1,5,3,30,6,0.65,0.047,0.71,0,0,0,1,4.4,0,0,0,0,135.86,0.14,0.8,89.66,1036,191,4
2019,1,5,4,30,6.2,0.62,0.053,0.71,0,0,0,1,4.7,0,0,0,0,127.44,0.14,0.8,89.99,1036,191,3.7
2019,1,5,5,30,6.300000000000001,0.59,0.057,0.71,0,0,0,1,5,0,0,0,0,118.54,0.14,0.8,91.3,1035,189,3.3000000000000003
2019,1,5,6,30,6.4,0.5700000000000001,0.062,0.71,0,0,0,1,5.2,0,0,0,0,109.64,0.14,0.9,91.89,1035,187,3.3000000000000003
2019,1,5,7,30,6.6000000000000005,0.56,0.066,0.71,0,0,0,3,5.4,0,0,0,0,101.10000000000001,0.14,1,92.17,1035,187,3.2
2019,1,5,8,30,6.800000000000001,0.54,0.069,0.71,0,0,0,4,5.7,0,0,0,0,93.26,0.14,1,92.42,1035,187,3.3000000000000003
2019,1,5,9,30,7.2,0.55,0.074,0.71,26,223,41,4,6,12,0,7,12,86.25,0.14,1.1,92.06,1035,187,3.5
2019,1,5,10,30,7.7,0.55,0.075,0.71,49,464,122,7,6.4,7,0,7,7,80.97,0.14,1.1,91.74,1035,188,3.6
2019,1,5,11,30,8,0.55,0.074,0.71,59,572,184,7,6.9,33,0,7,33,77.4,0.14,1.2000000000000002,92.54,1035,186,3.6
2019,1,5,12,30,8.3,0.54,0.078,0.71,64,599,210,4,7.2,7,0,0,7,75.87,0.14,1.3,92.8,1034,185,3.5
2019,1,5,13,30,8.4,0.55,0.083,0.71,64,570,196,7,7.4,4,0,0,4,76.55,0.14,1.4000000000000001,93.51,1034,190,3.5
2019,1,5,14,30,8.5,0.54,0.09,0.71,57,475,145,7,7.6000000000000005,3,0,0,3,79.36,0.14,1.5,93.76,1034,195,3.5
2019,1,5,15,30,8.5,0.53,0.1,0.71,39,275,68,7,7.6000000000000005,11,0,7,11,84.03,0.14,1.6,94.27,1034,194,3.4000000000000004
2019,1,5,16,30,8.4,0.49,0.10400000000000001,0.71,0,0,0,5,7.6000000000000005,0,0,7,0,89.9,0.14,1.7000000000000002,94.81,1034,194,3.3000000000000003
2019,1,5,17,30,8.3,0.45,0.105,0.71,0,0,0,3,7.6000000000000005,0,0,0,0,97.94,0.14,1.7000000000000002,95.16,1034,199,3.4000000000000004
2019,1,5,18,30,8.3,0.45,0.10400000000000001,0.71,0,0,0,4,7.7,0,0,0,0,106.25,0.14,1.8,95.84,1034,205,3.3000000000000003
2019,1,5,19,30,8.200000000000001,0.46,0.098,0.71,0,0,0,4,7.7,0,0,0,0,115.04,0.14,1.9000000000000001,96.76,1034,208,3.2
2019,1,5,20,30,8.1,0.46,0.08700000000000001,0.71,0,0,0,4,7.7,0,0,0,0,123.99000000000001,0.14,2,97.24000000000001,1034,210,3.1
2019,1,5,21,30,8.200000000000001,0.48,0.079,0.71,0,0,0,4,7.800000000000001,0,0,0,0,132.65,0.14,2.1,97.05,1034,210,3.1
2019,1,5,22,30,8.3,0.52,0.074,0.71,0,0,0,4,7.9,0,0,0,0,140.44,0.14,2.2,97.27,1034,209,3.1
2019,1,5,23,30,8.5,0.5700000000000001,0.069,0.71,0,0,0,3,8,0,0,0,0,146.38,0.14,2.2,96.46000000000001,1034,209,3.1
2019,1,6,0,30,8.8,0.61,0.064,0.71,0,0,0,3,8.200000000000001,0,0,0,0,149.18,0.14,2.1,96.11,1034,211,3.3000000000000003
2019,1,6,1,30,9.200000000000001,0.64,0.058,0.71,0,0,0,4,8.5,0,0,0,0,147.92000000000002,0.14,2.1,95.37,1034,216,3.4000000000000004
2019,1,6,2,30,9.5,0.65,0.052000000000000005,0.71,0,0,0,4,8.8,0,0,0,0,143.04,0.14,2.1,95.53,1034,221,3.3000000000000003
2019,1,6,3,30,9.700000000000001,0.6900000000000001,0.051000000000000004,0.71,0,0,0,4,9.1,0,0,0,0,135.83,0.14,2,95.88,1034,224,3.1
2019,1,6,4,30,9.8,0.71,0.051000000000000004,0.71,0,0,0,4,9.200000000000001,0,0,0,0,127.41,0.14,2,96.34,1034,225,2.8000000000000003
2019,1,6,5,30,9.8,0.71,0.048,0.71,0,0,0,4,9.3,0,0,0,0,118.52,0.14,2,96.9,1034,224,2.6
2019,1,6,6,30,9.8,0.6900000000000001,0.046,0.71,0,0,0,8,9.3,0,0,0,0,109.61,0.14,2,96.86,1034,219,2.5
2019,1,6,7,30,9.700000000000001,0.67,0.045,0.71,0,0,0,4,9.200000000000001,0,0,0,0,101.07000000000001,0.14,2,96.96000000000001,1034,214,2.6
2019,1,6,8,30,9.700000000000001,0.65,0.045,0.71,0,0,0,4,9.200000000000001,0,0,0,0,93.21000000000001,0.14,2.1,96.61,1034,215,2.8000000000000003
2019,1,6,9,30,9.9,0.62,0.047,0.71,24,272,42,7,9.200000000000001,3,0,7,3,86.19,0.14,2.2,95.53,1035,218,3.1
2019,1,6,10,30,10.200000000000001,0.59,0.051000000000000004,0.71,43,489,120,7,9.4,3,0,0,3,80.9,0.14,2.3000000000000003,95.04,1034,217,3.3000000000000003
2019,1,6,11,30,10.3,0.5700000000000001,0.057,0.71,53,577,180,5,9.600000000000001,7,0,0,7,77.3,0.14,2.4000000000000004,95.59,1034,212,3.4000000000000004
2019,1,6,12,30,10.3,0.55,0.066,0.71,59,592,205,5,9.700000000000001,7,0,0,7,75.76,0.14,2.5,96.02,1034,208,3.6
2019,1,6,13,30,10.200000000000001,0.51,0.075,0.71,60,559,192,5,9.700000000000001,7,0,0,7,76.42,0.14,2.5,96.44,1034,207,3.7
2019,1,6,14,30,10.200000000000001,0.49,0.077,0.71,53,479,143,7,9.600000000000001,19,0,0,19,79.22,0.14,2.5,96,1034,209,3.9000000000000004
2019,1,6,15,30,10.200000000000001,0.51,0.074,0.71,36,316,70,3,9.600000000000001,4,0,7,4,83.88,0.14,2.4000000000000004,95.75,1034,213,4.1000000000000005
2019,1,6,16,30,10.100000000000001,0.53,0.07200000000000001,0.71,0,0,0,4,9.5,0,0,7,0,89.77,0.14,2.5,95.99000000000001,1034,215,4.2
2019,1,6,17,30,10.100000000000001,0.53,0.07,0.71,0,0,0,4,9.5,0,0,0,0,97.79,0.14,2.5,95.82000000000001,1034,217,4.3
2019,1,6,18,30,10.200000000000001,0.54,0.069,0.71,0,0,0,3,9.5,0,0,0,0,106.09,0.14,2.5,95.51,1033,219,4.4
2019,1,6,19,30,10.3,0.56,0.068,0.71,0,0,0,7,9.600000000000001,0,0,0,0,114.89,0.14,2.5,95.56,1033,221,4.5
2019,1,6,20,30,10.4,0.56,0.067,0.71,0,0,0,4,9.700000000000001,0,0,0,0,123.83,0.14,2.5,95.64,1033,222,4.6000000000000005
2019,1,6,21,30,10.5,0.5700000000000001,0.069,0.71,0,0,0,4,9.9,0,0,0,0,132.49,0.14,2.4000000000000004,95.78,1033,226,4.7
2019,1,6,22,30,10.600000000000001,0.58,0.07100000000000001,0.71,0,0,0,4,10,0,0,0,0,140.28,0.14,2.4000000000000004,95.87,1033,231,4.9
2019,1,6,23,30,10.8,0.6,0.073,0.71,0,0,0,7,10.100000000000001,0,0,0,0,146.23,0.14,2.5,95.42,1033,236,5
2019,1,7,0,30,10.9,0.62,0.074,0.71,0,0,0,4,10.3,0,0,0,0,149.05,0.14,2.5,95.91,1033,236,4.9
2019,1,7,1,30,10.9,0.61,0.073,0.71,0,0,0,7,10.4,0,0,0,0,147.82,0.14,2.4000000000000004,96.60000000000001,1033,234,4.7
2019,1,7,2,30,10.700000000000001,0.5700000000000001,0.07100000000000001,0.71,0,0,0,6,10.3,0,0,0,0,142.97,0.14,2.2,97.36,1032,233,4.7
2019,1,7,3,30,10.5,0.53,0.068,0.71,0,0,0,6,10.100000000000001,0,0,0,0,135.79,0.14,2,97.11,1032,232,4.800000000000001
2019,1,7,4,30,10.200000000000001,0.5,0.064,0.71,0,0,0,5,9.8,0,0,0,0,127.38000000000001,0.14,1.9000000000000001,97.06,1032,232,5
2019,1,7,5,30,10.100000000000001,0.52,0.063,0.71,0,0,0,6,9.600000000000001,0,0,0,0,118.49000000000001,0.14,2,96.60000000000001,1031,234,5.4
2019,1,7,6,30,10.100000000000001,0.55,0.063,0.71,0,0,0,7,9.5,0,0,0,0,109.58,0.14,2.1,95.82000000000001,1031,235,5.6000000000000005
2019,1,7,7,30,10,0.53,0.061,0.71,0,0,0,7,9.4,0,0,0,0,101.03,0.14,2.2,95.75,1031,236,5.7
2019,1,7,8,30,10.100000000000001,0.49,0.06,0.71,0,0,0,7,9.3,0,0,0,0,93.16,0.14,2.2,94.48,1031,239,5.9
2019,1,7,9,30,10.200000000000001,0.47000000000000003,0.064,0.71,26,227,41,7,9.3,3,0,7,3,86.13,0.14,2.2,94.09,1031,246,6.1000000000000005
2019,1,7,10,30,10.4,0.43,0.066,0.71,47,457,120,7,9.4,5,0,7,5,80.82000000000001,0.14,2.1,93.76,1031,256,6.2
2019,1,7,11,30,10.600000000000001,0.39,0.067,0.71,58,563,182,7,9.600000000000001,3,0,0,3,77.2,0.14,2,93.82000000000001,1031,263,5.9
2019,1,7,12,30,10.700000000000001,0.42,0.058,0.71,59,625,214,7,9.9,4,0,0,4,75.64,0.14,1.8,94.53,1030,271,5.5
2019,1,7,13,30,10.700000000000001,0.38,0.057,0.71,58,613,203,7,10,4,0,0,4,76.29,0.14,1.7000000000000002,95.68,1030,282,5.1000000000000005
2019,1,7,14,30,10.3,0.34,0.056,0.71,51,544,154,8,9.9,3,0,0,3,79.07000000000001,0.14,1.6,97.05,1030,295,4.800000000000001
2019,1,7,15,30,9.600000000000001,0.3,0.06,0.71,37,361,76,8,9,10,0,7,10,83.73,0.14,1.5,96.17,1031,303,4.4
2019,1,7,16,30,9,0.35000000000000003,0.056,0.71,0,0,0,8,8.1,0,0,7,0,89.64,0.14,1.4000000000000001,94.19,1031,306,3.8000000000000003
2019,1,7,17,30,8.200000000000001,0.37,0.051000000000000004,0.71,0,0,0,4,7.5,0,0,0,0,97.63,0.14,1.3,95.19,1032,304,3.1
2019,1,7,18,30,7.300000000000001,0.37,0.043000000000000003,0.71,0,0,0,4,6.6000000000000005,0,0,0,0,105.93,0.14,1.2000000000000002,95.26,1032,300,2.6
2019,1,7,19,30,6.6000000000000005,0.39,0.04,0.71,0,0,0,5,5.9,0,0,0,0,114.73,0.14,1.1,94.97,1033,297,2.3000000000000003
